student_id,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Cluster
11185,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0,0.5,0.5,0.5,2
11186,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,1.0,0.75,0.0,2
11187,0.0,0.25,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.5,1
11188,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.75,0.5,0
11189,0.0,0.25,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.5,1
11190,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.5,0
11191,1.0,0.25,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1
11192,0.0,0.25,0.5,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.75,0.5,2
11193,0.0,0.0,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.5,0.25,0.0,0
11194,0.5,0.25,0.5,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0
11195,0.0,0.0,0.5,0.0,1.0,1.0,0.25,0.0,0.5,0.0,0.5,0.5,1
11196,0.0,0.0,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0
11197,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.75,0.0,2
11198,0.0,0.25,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.75,0.5,2
11199,1.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.5,1
11200,0.0,0.25,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0
11201,1.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0
11202,1.0,0.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0
11203,1.0,0.25,0.5,1.0,0.5,1.0,0.5,0.5,0.0,0.0,0.75,0.5,0
11204,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.5,0.75,0.0,0
11205,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.75,0.0,1
11206,0.0,0.25,0.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.75,0.0,0
11207,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0
11208,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0
11209,1.0,0.25,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0
11210,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,1.0,0.75,0.5,1
11211,0.0,0.25,0.0,1.0,0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0
11212,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.5,0
11213,0.0,0.0,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0
11214,0.0,0.25,0.0,1.0,1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0
11215,0.0,0.25,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0
11216,0.0,0.25,0.0,1.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0
11217,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0
11218,0.0,0.25,0.5,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0
11219,0.0,0.25,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.5,1
11220,0.0,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.75,0.0,2
11221,1.0,0.25,0.5,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.75,0.5,1
11222,0.5,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.5,0.75,0.0,0
11223,0.0,0.25,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.5,1
11224,0.5,0.0,0.0,0.0,1.0,0.5,0.75,0.0,0.0,1.0,0.75,0.5,1
11225,1.0,0.25,0.5,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0.5,1
11226,0.0,0.5,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.5,0
11227,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.5,0.75,0.0,0
11228,0.5,0.25,0.0,1.0,0.5,0.5,0.25,0.0,0.0,0.0,0.5,1.0,0
11229,0.0,0.25,0.0,1.0,1.0,1.0,0.25,0.0,0.0,0.5,0.0,0.5,0
11230,1.0,0.25,0.5,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.75,0.0,1
11231,0.0,0.25,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.5,0.75,0.0,1
11232,0.0,0.25,0.0,1.0,1.0,1.0,0.25,0.0,0.0,0.0,0.0,0.5,0
11233,1.0,0.25,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.5,0.75,0.5,1
11234,0.0,0.0,0.0,0.0,1.0,0.5,0.25,0.0,0.0,1.0,0.75,0.0,1
11235,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0
11236,0.0,0.25,0.0,1.0,1.0,1.0,0.75,0.0,0.0,0.5,0.75,0.5,0
11237,0.0,0.25,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0
11238,0.5,0.25,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.5,0.5,0.5,1
11239,0.0,0.25,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
11240,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.25,0.5,0
11241,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,2
11242,0.0,0.25,0.0,1.0,0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0
11243,0.0,0.25,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,1
11244,1.0,0.25,0.0,0.0,1.0,1.0,0.25,0.0,0.0,0.0,0.5,0.5,1
11245,0.0,0.25,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0
11246,1.0,0.25,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.75,0.5,0
11247,0.0,0.25,0.0,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0
11248,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.25,0.5,0
11249,0.5,0.25,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.75,0.5,2
11250,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.75,0.0,0
11251,0.0,0.5,0.0,1.0,1.0,0.5,0.25,0.0,0.0,0.5,0.75,1.0,0
11252,0.0,0.25,0.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,2
11253,0.0,0.25,0.5,1.0,1.0,0.0,0.5,0.0,0.0,0.5,0.75,0.5,0
11254,0.0,0.25,0.0,1.0,0.5,0.5,0.25,0.5,0.0,1.0,0.0,0.5,0
11255,0.5,0.25,0.0,1.0,1.0,1.0,0.75,0.0,0.0,0.5,0.0,1.0,0
11256,0.0,0.25,0.0,1.0,0.0,0.5,0.25,0.0,0.0,0.0,0.75,0.0,0
11257,1.0,0.5,0.0,1.0,1.0,1.0,0.75,0.5,0.0,0.0,0.5,0.5,0
11258,0.0,0.5,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.75,0.5,1
11259,0.0,0.0,0.5,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0
11260,0.5,0.5,0.0,1.0,0.5,1.0,0.25,0.5,0.0,0.5,0.75,0.5,0
11261,0.5,0.25,0.0,1.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0
11262,0.0,0.25,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,1
11263,0.0,0.25,0.5,1.0,0.5,0.0,0.25,0.0,0.0,0.0,0.5,0.5,0
11264,1.0,0.25,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.5,1
11265,0.0,0.5,0.5,0.0,1.0,1.0,0.25,0.0,0.0,0.5,0.0,0.0,1
11266,0.5,0.5,0.5,1.0,0.0,0.0,0.75,0.0,0.0,1.0,0.75,0.5,2
11267,0.0,0.25,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.5,1
11268,0.5,0.25,0.0,0.0,1.0,1.0,0.25,0.0,0.0,0.0,0.0,0.5,1
11269,0.0,0.25,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,2
11270,1.0,0.25,0.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,0.75,0.5,0
11271,1.0,0.25,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.75,0.0,1
11272,1.0,0.25,0.0,1.0,1.0,1.0,0.5,0.5,0.0,1.0,0.75,0.5,0
11273,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.75,0.5,0
11274,0.0,0.25,0.5,1.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0
11275,0.0,0.0,0.5,0.0,1.0,1.0,0.25,0.0,0.0,1.0,0.75,0.0,1
11276,0.0,0.25,0.5,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.75,0.0,0
11277,0.0,0.25,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0
11278,0.5,0.25,0.0,0.0,1.0,1.0,0.25,0.0,0.0,0.5,0.5,0.0,1
11279,0.0,0.25,0.5,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,1
11280,0.0,0.25,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.75,0.0,1
11281,1.0,0.0,0.5,0.0,1.0,0.5,0.5,0.5,0.0,1.0,0.5,0.0,1
11282,1.0,0.25,0.5,0.0,1.0,1.0,0.5,0.0,0.0,0.5,0.75,0.5,1
11283,0.0,0.25,0.0,0.0,1.0,1.0,0.5,0.0,0.5,0.0,1.0,0.0,1
11284,1.0,0.25,0.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0
11285,1.0,0.25,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5,1
11286,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,0.0,1.0,0.75,0.0,2
11287,0.5,0.25,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.75,0.5,0
11288,0.0,0.0,0.0,1.0,0.5,0.5,0.25,0.0,0.0,0.5,0.75,0.0,0
11289,0.0,0.25,0.5,1.0,1.0,0.0,0.5,0.0,0.0,0.5,0.75,0.0,0
11290,0.0,0.25,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.5,0.75,0.5,1
11291,1.0,0.25,1.0,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.5,0.5,1
11292,0.0,0.25,0.5,1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.0,0.5,0
11293,1.0,0.25,0.5,0.0,1.0,1.0,0.5,0.5,0.0,0.5,0.0,0.5,1
11294,0.0,0.25,0.0,1.0,1.0,0.5,0.25,0.0,0.0,0.0,0.5,0.5,0
11295,1.0,0.25,0.5,1.0,0.5,0.5,0.25,0.5,0.0,0.0,0.75,0.5,0
11296,0.0,0.25,0.5,0.0,1.0,0.5,0.25,0.0,0.0,0.0,0.75,0.5,1
11297,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.25,0.5,1
11298,1.0,0.25,0.5,1.0,1.0,1.0,0.25,0.0,0.0,1.0,0.5,0.0,0
11299,0.5,0.25,0.0,1.0,0.5,0.5,0.75,0.0,0.0,0.0,0.75,0.0,0
11300,0.0,0.25,0.5,0.0,1.0,1.0,0.25,0.5,0.0,0.5,0.5,0.5,1
11301,1.0,0.25,0.5,0.0,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0.5,1
11302,0.5,0.25,0.0,1.0,0.0,0.5,0.25,0.0,0.0,1.0,0.5,0.5,2
11303,0.0,0.25,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0
11304,0.0,0.25,0.0,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0
11305,0.0,0.25,0.0,1.0,0.0,1.0,0.25,0.0,0.0,1.0,0.0,0.0,2
11306,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.75,0.0,2
11307,1.0,0.0,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0
11308,1.0,0.25,0.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.5,1.0,0
11309,0.0,0.0,0.5,0.0,1.0,1.0,0.5,0.0,0.0,0.5,0.0,0.5,1
11310,0.0,0.25,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.75,0.0,0
11311,1.0,0.25,0.5,1.0,0.5,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0
11312,0.0,0.25,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.5,0.75,0.0,0
11313,0.5,0.25,1.0,0.0,1.0,0.5,0.75,0.0,0.0,0.5,0.75,0.5,1
11314,0.0,0.25,0.0,1.0,1.0,1.0,0.25,0.0,0.0,0.5,0.75,0.5,0
11315,0.0,0.25,0.0,1.0,1.0,1.0,0.75,0.0,0.0,0.0,0.5,1.0,0
11316,1.0,0.25,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0
11317,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.75,0.0,1
11318,0.0,0.25,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0
11319,0.5,0.25,0.5,0.0,1.0,1.0,0.25,0.5,0.0,0.5,0.0,0.5,1
11320,0.0,0.25,0.0,1.0,0.0,0.0,0.75,0.0,0.0,1.0,0.75,0.5,2
11321,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0
11322,0.0,0.25,0.0,1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.0,0.5,0
11323,0.0,0.25,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0
11324,1.0,0.25,0.5,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0.5,1
11325,1.0,0.25,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0,0.5,1
11326,0.0,0.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.75,0.0,2
11327,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.75,0.5,0
11328,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0
11329,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0
11330,0.5,0.25,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.5,0.75,0.0,0
11331,0.0,0.25,0.0,1.0,0.5,1.0,0.25,0.0,0.0,0.0,0.5,0.5,0
11332,0.0,0.25,0.5,0.0,0.5,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1
11333,0.0,0.25,1.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1
11334,0.0,0.25,0.0,1.0,1.0,1.0,0.75,0.0,0.0,0.0,0.0,0.5,0
11335,0.0,0.0,0.5,0.0,1.0,0.5,0.5,0.5,0.0,1.0,0.5,0.0,1
11336,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0
11337,0.0,0.5,0.0,1.0,0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0
11338,1.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.75,0.0,1
11339,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0
11340,0.0,0.25,0.5,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,1
11341,0.0,0.25,0.0,1.0,1.0,0.5,0.25,0.0,0.0,0.5,0.75,0.5,0
11342,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.75,0.5,0
11343,0.0,0.25,0.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,0.75,0.5,0
11344,0.5,0.25,0.0,0.0,0.0,0.5,0.25,0.0,0.0,1.0,0.75,0.5,2
11345,1.0,0.25,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.75,0.0,0
11346,0.0,0.25,0.0,1.0,1.0,1.0,0.25,0.0,0.0,0.0,0.75,0.0,0
11347,0.5,0.25,0.0,1.0,1.0,1.0,0.25,0.0,0.0,0.0,0.75,0.0,0
11348,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0
11349,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.75,0.0,1
11350,1.0,0.25,0.5,1.0,1.0,0.5,0.25,1.0,0.0,0.0,0.5,0.5,0
11351,0.5,0.25,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.5,0.5,1.0,0
11352,0.0,0.25,0.0,1.0,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0
11353,0.5,0.5,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.75,0.0,1
11354,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.5,0.0,1.0,0.75,0.0,0
11355,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0
11356,0.5,0.25,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.75,0.5,0
11357,0.0,0.25,0.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,0.75,0.5,2
11358,0.0,0.0,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.5,0.75,0.0,0
11359,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.5,0
11360,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.5,0.75,0.5,0
11361,0.5,0.25,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.5,0.5,1
11362,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.75,0.5,1
11363,0.0,0.0,0.0,1.0,1.0,1.0,0.25,0.0,0.0,0.0,0.5,0.5,0
11364,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0
11365,0.0,0.25,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.5,1
11366,0.0,0.25,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,1
11367,0.0,0.25,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.75,0.5,0
11368,0.0,0.0,0.5,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.75,0.0,1
11369,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.0,0.5,0.0,0.5,0.5,0
11370,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.5,0.75,0.5,0
11371,0.0,0.25,0.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.75,0.0,0
11372,0.5,0.25,0.0,0.0,1.0,1.0,0.25,0.0,0.0,0.0,0.5,0.5,1
11373,0.0,0.25,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.75,0.5,2
11374,0.0,0.25,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.0,1
11375,1.0,0.25,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.5,1
11376,0.5,0.25,0.5,1.0,1.0,0.0,0.25,0.0,0.0,1.0,0.0,1.0,0
11377,0.0,0.25,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0
11378,0.5,0.25,0.0,1.0,0.0,0.0,0.75,0.0,0.0,1.0,1.0,0.5,2
11379,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0
11380,0.0,0.25,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.75,0.0,2
11381,0.0,0.25,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.75,0.5,1
11382,0.0,0.25,0.0,1.0,0.5,1.0,0.5,0.5,0.0,0.5,0.0,0.5,0
11383,0.0,0.25,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,1
11384,0.0,0.25,0.5,0.0,1.0,1.0,0.5,0.5,0.0,0.5,0.5,0.5,1
11385,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0
11386,0.5,0.25,0.0,0.0,0.5,1.0,0.25,0.0,0.0,0.5,0.5,0.5,1
11387,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0
11388,0.0,0.25,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0
11389,0.5,0.25,0.0,1.0,1.0,1.0,0.25,0.5,0.0,0.0,0.75,0.5,0
11390,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.75,0.5,0
11391,0.0,0.25,0.5,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0
11392,0.0,0.25,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.0,1
11393,0.0,0.5,0.5,1.0,0.5,0.0,0.25,0.5,0.0,0.0,0.5,0.5,0
11394,0.5,0.25,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,1
11395,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.0,0.5,0.0,0.5,0.5,0
11396,0.0,0.25,0.5,1.0,1.0,0.5,1.0,0.0,0.0,0.5,0.75,0.5,0
11397,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.5,0
11398,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0
11399,0.5,0.25,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.0,1
11400,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.75,0.5,2
11401,0.0,0.25,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.5,1
11402,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.5,0.0,1.0,0.0,0
11403,0.0,0.25,0.0,1.0,0.5,1.0,0.25,0.0,0.0,0.0,0.5,0.5,0
11404,0.0,0.5,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.5,1
11405,0.0,0.0,1.0,0.0,1.0,1.0,0.25,0.0,0.0,0.0,0.75,0.0,1
11406,0.0,0.25,0.0,1.0,1.0,1.0,0.25,0.0,0.0,0.5,0.25,0.5,0
11407,1.0,0.25,0.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,0.75,0.5,0
11408,0.5,0.25,0.0,1.0,1.0,1.0,0.25,0.5,0.0,0.0,0.75,0.0,0
11409,0.0,0.25,0.0,1.0,1.0,0.0,0.25,0.0,0.0,0.5,0.75,0.0,0
11410,1.0,0.25,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0
11411,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.25,0.5,0
11412,0.5,0.25,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.5,0.75,0.0,2
11413,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0
11414,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.5,1
11415,0.0,0.25,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,1
11416,0.0,0.25,0.5,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0
11417,0.0,0.25,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.5,0.75,0.0,2
11418,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0
11419,0.0,0.25,0.5,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0
11420,0.0,0.25,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0
11421,0.0,0.25,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.75,0.0,2
11422,0.0,0.5,0.0,1.0,0.5,1.0,0.5,0.0,0.5,0.0,1.0,0.5,0
11423,0.0,0.25,0.0,1.0,1.0,1.0,0.25,0.0,0.0,0.0,0.0,0.5,0
11424,0.0,0.25,0.0,1.0,1.0,1.0,0.25,0.0,0.0,0.5,0.25,0.5,0
11425,1.0,0.25,0.5,1.0,0.5,0.5,1.0,0.5,0.0,1.0,0.75,0.5,2
11426,0.0,0.25,0.0,1.0,1.0,1.0,0.25,0.0,0.0,0.0,0.0,0.5,0
11427,0.0,0.0,0.0,1.0,1.0,1.0,0.25,0.0,0.0,0.0,0.5,0.5,0
11428,0.0,0.25,0.5,1.0,1.0,0.5,0.25,0.0,0.0,0.0,0.5,0.5,0
11429,0.0,0.25,0.0,1.0,0.5,1.0,0.25,0.0,0.0,0.0,0.5,0.5,0
11430,0.0,0.0,0.5,1.0,0.5,0.5,0.25,0.0,0.0,0.0,1.0,0.0,0
11431,0.0,0.25,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0
11432,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.5,0.0,0.25,0.5,1
11433,1.0,0.25,0.0,1.0,0.5,0.5,0.25,0.5,0.0,0.0,0.0,0.5,0
11434,1.0,0.25,0.5,1.0,0.5,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0
11435,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,2
11436,1.0,0.25,0.5,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0
11437,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.0,0.0,0.5,0.5,0.5,1
11438,0.0,0.0,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0
11439,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.75,0.0,0
11440,0.0,0.0,0.5,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.5,0.0,1
11441,0.0,0.0,0.5,0.0,1.0,0.0,0.25,0.0,0.0,0.5,0.75,0.0,1
11442,0.0,0.25,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.75,0.0,1
11443,0.0,0.25,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,1
11444,0.0,0.25,0.5,0.0,1.0,1.0,0.5,0.0,0.5,0.0,0.75,0.0,1
11445,0.0,0.25,0.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0
11446,1.0,0.25,0.0,1.0,1.0,1.0,0.75,0.0,0.0,0.5,0.5,0.5,0
11447,0.0,0.25,0.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0
